"ID.Incidente","Fecha.Incidente","Hora.Incidente","Colonia","Latitud.Emergencia","Longitud.Emergencia","Categoría","Delito./.Emergencia","Género"
"31112",45752,0.729247685185185,"GUADALUPE MINERVA",20.1432863727535,-98.516281770505,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"10107",45750,0.657453703703704,"DONGUIÑYO",20.3932402093336,-99.4263015447969,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Sin Especificar"
"50104",45772,0.711377314814815,"TEPEAPULCO CENTRO",19.9319761434473,-98.4790015640562,"ASISTENCIA","FRAUDE","Femenino"
"10212",45687,0.935810185185185,"HUAPALCALCO",20.054179727796,-98.4588034387837,"MEDICO","TRAUMATISMOS MÚLTIPLES","Sin Especificar"
"30204",45722,0.332476851851852,"EL ROBLE",19.9885003309467,-98.6922576628283,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Femenino"
"30414",45893,0.820231481481482,"EL CARMEN (LA MESITA)",19.8414620196919,-99.4922704558442,"SEGURIDAD","ROBO A CASA HABITACIÓN SIN VIOLENCIA","Masculino"
"31112",45990,0.819224537037037,"XOLOSTITLA DE MORELOS (XOLOSTITLA)",19.7782735394032,-98.8089636160371,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Masculino"
"31101",45712,0.949016203703704,"BELLAVISTA",19.8809236828237,-98.409093511808,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA ALCOHOLIZADA","Masculino"
"10204",45790,0.842268518518519,"REAL CASTILLA",19.8852257915741,-99.3607892162372,"MEDICO","CAÍDA","Femenino"
"31102",45950,0.244768518518519,"EX-HACIENDA DE COSCOTITLAN",20.021299628421,-98.7520457453652,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Sin Especificar"
"50301",45928,0.917083333333333,"SIN COLONIA",20.1127449459724,-99.3370876033531,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"10203",45744,0.678472222222222,"SAN PEDRITO ALPUYECA",19.8517354253629,-99.3033411249707,"MEDICO","ASFIXIA","Sin Especificar"
"31112",45981,0.595601851851852,"LA PROVIDENCIA SIGLO XXI",19.9209143747364,-98.8325630298523,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"30904",45685,0.744803240740741,"BOSQUES DEL PEÑAR",20.1228652603309,-98.985981840789,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"20311",45695,0.790590277777778,"EL CARMEN",20.0409501257953,-99.3427636415234,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"50107",45667,0.854340277777778,"EL PALMAR",20.3070845658359,-98.973905429834,"ASISTENCIA","ABUSO DE CONFIANZA","Femenino"
"50301",45841,0.519479166666667,"TAXISTAS",20.0934863149614,-98.9543554161343,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"30422",45664,0.627395833333333,"VILLA MAGNA",19.7177525033737,-99.0508333607836,"SEGURIDAD","ROBO A TRANSEÚNTE SIN VIOLENCIA","Sin Especificar"
"50203",45658,0.499409722222222,"CERRO DE LA CRUZ",20.0938413416295,-99.2794189382885,"ASISTENCIA","VEHÍCULO RECUPERADO","Masculino"
"10317",45816,0.260092592592593,"RESIDENCIAL ARBOLEDAS",20.1835648716956,-99.4054994860256,"MEDICO","FALLECIDO DE CAUSA NATURAL","Femenino"
"30309",45979,0.612037037037037,"TULANCINGO CENTRO",20.0020768230235,-98.5480720392299,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Sin Especificar"
"20307",45696,0.494351851851852,"TAXHUE",20.3079938292549,-99.5158768924086,"PROTECCIÓN CIVIL","INCENDIO FORESTAL","Masculino"
"30907",45749,0.369537037037037,"TEPEAPULCO CENTRO",19.8583579441549,-98.4397212126843,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30309",45986,0.847986111111111,"EX-HACIENDA DE COSCOTITLAN",20.0862575152201,-98.8935119647483,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Femenino"
"40107",45719,0.878055555555556,"FELIPE ANGELES",19.8746880252865,-98.8588995995581,"SERVICIOS PÚBLICOS","CORTO CIRCUITO","Femenino"
"30446",45990,0.553425925925926,"AMPLIACION NUEVA ITALIA",19.7048558547423,-99.0151288802357,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Femenino"
"50301",45982,0.615474537037037,"MANZANA CENTRO",20.4049550542416,-99.4126879945828,"ASISTENCIA","APOYO A LA CIUDADANÍA","Masculino"
"20311",45701,0.575162037037037,"EL ABRA",20.1610103263883,-98.3162098578662,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30202",45794,0.880902777777778,"NOPALA CENTRO",20.1352785494536,-99.6334579756312,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Sin Especificar"
"20404",45940,0.601851851851852,"BENITO JUAREZ",20.2059361204873,-98.9948522464173,"PROTECCIÓN CIVIL","OTROS RESCATES","Masculino"
"50303",45884,0.445925925925926,"U. H. 18 DE MARZO",20.0144669945159,-99.4491479886867,"ASISTENCIA","MALTRATO DE ANIMALES","Masculino"
"20404",45999,0.755694444444445,"PIEDRA BLANCA",20.2293168700366,-98.2318658248375,"PROTECCIÓN CIVIL","OTROS RESCATES","Femenino"
"30908",45732,0.33556712962963,"OLMOS",19.7764383352046,-98.8816562928191,"SEGURIDAD","SUICIDIO","Sin Especificar"
"30102",45987,0.534351851851852,"EXHACIENDA LA CONCEPCION",20.1261135491483,-98.8751839956256,"SEGURIDAD","OBJETO SOSPECHOSO O PELIGROSO","Sin Especificar"
"30907",45958,0.568159722222222,"TIANGUISTENGO (LA ROMERA)",19.8884841172997,-99.4457841377528,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"10204",45960,0.613287037037037,"EL PALMAR",20.2575326250891,-98.9153330711352,"MEDICO","CAÍDA","Masculino"
"30309",45995,0.587523148148148,"SAN PEDRO NOPANCALCO",20.0046889938649,-98.9564452829979,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"30407",45878,0.495925925925926,"LOS HEROES TIZAYUCA",19.8410780071164,-98.8065831165046,"SEGURIDAD","EXTORSIÓN TELEFÓNICA","Masculino"
"10104",45954,0.147673611111111,"VALLE DE SAN JAVIER",20.221073466256,-98.7358346058271,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Femenino"
"20311",45665,0.417337962962963,"PUERTO VALLARTA",20.2874807647553,-99.4612278634773,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Sin Especificar"
"31112",45836,0.984745370370371,"PRADERAS DEL POTRERO",19.8088812751101,-99.0667851472235,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"20311",45976,0.535243055555556,"PACHUQUILLA",19.8868131623125,-98.8977365654578,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30446",45907,0.357418981481481,"VALLE VERDE",20.0765482695168,-98.4571607569548,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"30401",45970,0.435798611111111,"SANTA CRUZ",21.0267037516618,-98.7498662173073,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30907",45943,0.827002314814815,"JARDINES DEL SUR 1 RA. SECCION",20.0788511741829,-98.4561276903262,"SEGURIDAD","PERSONA AGRESIVA","Sin Especificar"
"30307",45681,0.720104166666667,"CENTRO NORTE",20.0989633173733,-99.0439858759671,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"30401",45738,0.578865740740741,"JALTOCAN CENTRO",21.2632771401883,-98.5378485154211,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"30310",45877,0.38349537037037,"REAL DEL VALLE",20.231812794267,-98.6862349802107,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"30602",45757,0.378240740740741,"EL LLANO (2A SECCION)",20.0841463869458,-99.2415675775395,"SEGURIDAD","PERSONA NO LOCALIZADA","Masculino"
"20207",45925,0.660277777777778,"REAL DE MINAS",20.0690049474555,-98.7102346603387,"PROTECCIÓN CIVIL","INUNDACIONES","Femenino"
"30302",45701,0.207962962962963,"SAN VICENTE",20.086460784033,-98.3570198700098,"SEGURIDAD","ARRANCONES O CARRERAS DE VEHÍCULOS","Masculino"
"50102",45825,0.0772685185185185,"5 DE MAYO",19.9406632238598,-98.3699446371411,"ASISTENCIA","TENTATIVA DE ROBO","Masculino"
"50301",45914,0.965891203703704,"HACIENDAS DE TIZAYUCA",19.8850015152752,-98.981505379786,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"10204",45730,0.453888888888889,"TULTENGO",20.1338846421733,-99.4274956605038,"MEDICO","CAÍDA","Sin Especificar"
"30503",46020,0.872210648148148,"VILLA DE TEZONTEPEC CENTRO",20.0610318454933,-99.0304689108013,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"50102",45855,0.445752314814815,"PARQUE DE POBLAMIENTO",20.2030412791703,-98.7540162170393,"ASISTENCIA","TENTATIVA DE ROBO","Masculino"
"30907",45742,0.780173611111111,"PIRACANTOS",20.2281160116681,-98.8597806654254,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30307",45877,0.112233796296296,"VILLA MILAGROS",19.7129373878194,-98.9520091319578,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"20207",45901,0.631782407407407,"SANTA JULIA",20.150921036116,-98.8344876602142,"PROTECCIÓN CIVIL","INUNDACIONES","Masculino"
"30401",45692,0.00234953703703704,"PUERTA DE HIERRO",19.9859249559645,-98.7091738924193,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"31112",45962,0.937071759259259,"EL PALMAR",20.2054575870344,-98.9479865698797,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"10103",45718,0.0630671296296296,"DEL LLANO",20.0496908237846,-99.2723446222718,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Masculino"
"30202",45868,0.863425925925926,"PATONI",20.2051348286692,-98.6185442513109,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Femenino"
"31001",45952,0.763032407407407,"EL CARMEN",20.0693181847035,-99.2161262329831,"SEGURIDAD","ALLANAMIENTO DE MORADA","Sin Especificar"
"30907",45859,0.554641203703704,"PLUTARCO ELIAS CALLES",20.179035579241,-98.5987125184027,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"30307",45697,0.608287037037037,"SIN COLONIA",19.9480487589462,-99.440463658135,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Sin Especificar"
"30202",46010,0.827418981481481,"SANTA MARIA QUELITES",19.8909675079664,-99.4706327745409,"SEGURIDAD","DETONACIÓN DE ARMA DE FUEGO","Femenino"
"30309",45885,0.661481481481482,"CONSTITUCION",20.0759760110975,-98.8449854773667,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Femenino"
"40102",45810,0.7703125,"CARBONERAS",20.1154973598579,-98.8048932404638,"SERVICIOS PÚBLICOS","CAÍDA DE POSTE","Femenino"
"31102",45700,0.797592592592593,"PERIODISTA",20.1730475505411,-98.6902719255259,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Sin Especificar"
"20311",45738,0.352025462962963,"SAN CAYETANO EL BORDO",19.995772446699,-98.9561548879007,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Sin Especificar"
"30309",46010,0.408622685185185,"11 DE JULIO 3A SECCION",20.1290356166589,-98.688296024958,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Femenino"
"30904",45937,0.443611111111111,"COLONIA EL ROSARIO",20.28608564614,-99.0438902129707,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"31105",45878,0.623113425925926,"GUADALUPE",20.150584407573,-98.8992732254303,"SEGURIDAD","CONSUMO DE DROGAS EN VÍA PÚBLICA","Femenino"
"30504",45905,0.271238425925926,"JARDINES DE COLOSIO",19.9804705300447,-98.9511442926164,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Masculino"
"20403",45684,0.674618055555556,"UNION POPULAR",20.1575118006006,-98.5272006997031,"PROTECCIÓN CIVIL","RESCATE ANIMAL","Sin Especificar"
"10310",45852,0.837743055555556,"LA TOSCANA (BAJA)",19.9838560444099,-99.1715496302429,"MEDICO","URGENCIA POR ENFERMEDAD GENERAL","Sin Especificar"
"50105",45738,0.34130787037037,"SAN MIGUEL VINDHO",19.9253886608088,-99.2972876162499,"ASISTENCIA","RUIDO EXCESIVO","Femenino"
"31002",45934,0.440613425925926,"BOMINTZHA CENTRO",19.9459910774316,-99.3021824084389,"SEGURIDAD","AMENAZA","Masculino"
"20203",45963,0.642013888888889,"LAS PALOMAS",19.8551541478848,-98.4210541256177,"PROTECCIÓN CIVIL","ENJAMBRE DE ABEJAS","Masculino"
"10219",45690,0.143576388888889,"COLALAMBRE",21.2402752374265,-98.4795429120681,"MEDICO","FALLECIDO DE CAUSA TRAUMÁTICA","Femenino"
"20108",45713,0.782615740740741,"ROJO GOMEZ",20.0491999025098,-99.2358216682421,"PROTECCIÓN CIVIL","FUGAS Y DERRAMES DE SUSTANCIAS QUÍMICAS","Sin Especificar"
"31001",45911,0.0545717592592593,"EL TREBOL",20.4445487269827,-98.2787012667579,"SEGURIDAD","ALLANAMIENTO DE MORADA","Masculino"
"30503",45747,0.89818287037037,"BENITO JUAREZ",19.6911730352938,-98.7209503619475,"SEGURIDAD","VIOLENCIA FAMILIAR","Sin Especificar"
"30407",45712,0.681180555555556,"DON ANTONIO",19.7410927713367,-98.9661029924596,"SEGURIDAD","EXTORSIÓN TELEFÓNICA","Masculino"
"20311",45986,0.497777777777778,"LOS SABINOS",20.1676200457221,-98.4575760644005,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30503",45718,0.890752314814815,"EL HUIXMI",20.0217149419463,-98.7420140098533,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"30103",45798,0.380138888888889,"SANTA JULIA",20.0816864848889,-98.7262135882743,"SEGURIDAD","PERSONA TIRADA EN VÍA PÚBLICA","Sin Especificar"
"20307",45658,0.165196759259259,"SAN MIGUEL CEREZO (EL CEREZO)",20.2286315381035,-98.7640062382036,"PROTECCIÓN CIVIL","INCENDIO FORESTAL","Masculino"
"30401",46008,0.0957638888888889,"VILLA TENANGO DE DORIA CENTRO",20.5410738124022,-98.3186631471989,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Masculino"
"10103",45707,0.782766203703704,"SANTIAGO DE TULANTEPEC CENTRO",20.0804928670182,-98.4387575368423,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Sin Especificar"
"31001",45688,0.513472222222222,"APAPAXTLA EL CHICO",20.0080156856459,-98.09881959018,"SEGURIDAD","ALLANAMIENTO DE MORADA","Masculino"
"30309",45680,0.320532407407407,"SAN ANTONIO",20.0235971526274,-98.7885979721907,"SEGURIDAD","ACCIDENTE DE TRÁNSITO SIN LESIONADOS","Masculino"
"30414",45968,0.701354166666667,"PEDREGAL DE LOS ANGELES",20.2901863128389,-98.6744821056421,"SEGURIDAD","ROBO A CASA HABITACIÓN SIN VIOLENCIA","Masculino"
"30302",45682,0.241458333333333,"LINDAVISTA",20.0046109888167,-98.3447149635451,"SEGURIDAD","ARRANCONES O CARRERAS DE VEHÍCULOS","Masculino"
"30503",45869,0.103344907407407,"PRIVADAS DE LA HACIENDA",20.076862086438,-98.7869284363575,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"10311",45792,0.513425925925926,"METILATLA",20.0144774298714,-98.3166784557781,"MEDICO","DOLOR ABDOMINAL / URGENCIA ABDOMINAL","Sin Especificar"
"10308",45663,0.222337962962963,"SAN JOSE TEPENENE (TEPENENE)",20.272184298061,-98.9639607208503,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"31001",45793,0.811041666666667,"SANTIAGO TEZONTLALE",19.9239579976061,-99.1767428825512,"SEGURIDAD","ALLANAMIENTO DE MORADA","Femenino"
"50305",45707,0.238530092592593,"PLUTARCO ELIAS CALLES",19.9993459375731,-98.6487348188111,"ASISTENCIA","SOLICITUD DE RONDÍN","Femenino"
"30907",45968,0.959247685185185,"TLAXINACALPAN",19.9081217240991,-99.2832640021775,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30903",45989,0.196608796296296,"SAN FERNANDO",20.1332475222946,-98.7444303080935,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Femenino"
"20103",45789,0.394756944444444,"EL LLANO (2A SECCION)",19.9868174130525,-99.2859770123043,"PROTECCIÓN CIVIL","ANIMAL PELIGROSO","Femenino"
"31104",45758,0.588993055555556,"CONSTITUCION",20.3257217361893,-98.7182456979546,"SEGURIDAD","CONSUMO DE ALCOHOL EN VÍA PÚBLICA","Sin Especificar"
"30702",45866,0.671678240740741,"EX-HACIENDA DE COSCOTITLAN",20.0588449644787,-98.7281161808528,"SEGURIDAD","ACOSO U HOSTIGAMIENTO SEXUAL","Sin Especificar"
"31112",45968,0.149178240740741,"LA PROVIDENCIA SIGLO XXI",19.906139235319,-98.6320691947437,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Femenino"
"50301",45734,0.00201388888888889,"SAN JOSE PALMA GORDA",20.0074806037062,-98.809977066374,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"10104",45884,0.668703703703704,"SIN COLONIA",20.1962689900636,-99.1150187265348,"MEDICO","ACCIDENTE DE VEHÍCULO AUTOMOTOR CON LESIONADOS","Masculino"
"20208",45937,0.632453703703704,"CONSTITUCION",20.149572699999,-98.7802127368536,"PROTECCIÓN CIVIL","PLAGAS","Masculino"
"31001",45762,0.849467592592593,"VALLE DE SAN JAVIER",19.9972870973867,-98.812590783537,"SEGURIDAD","ALLANAMIENTO DE MORADA","Femenino"
"30401",45816,0.65068287037037,"SAN MARINO",19.8823388810655,-98.7889928931935,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"30401",45812,0.85505787037037,"MANZANA CENTRO",20.4300380872936,-99.4704820157025,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30904",45935,0.835208333333333,"RANCHO VIEJO",20.4853723733535,-99.4409690794641,"SEGURIDAD","PERSONA SOSPECHOSA","Femenino"
"10307",45845,0.5621875,"NUEVO TIZAYUCA",19.6671580169509,-98.9377980935474,"MEDICO","CONVULSIONES","Masculino"
"10204",45686,0.696886574074074,"GEOVILLAS DE NUEVO HIDALGO",20.0686893268748,-98.9220478213616,"MEDICO","CAÍDA","Sin Especificar"
"30904",45926,0.915520833333333,"EX-HACIENDA DE COSCOTITLAN",20.1027884673605,-98.8662788270669,"SEGURIDAD","PERSONA SOSPECHOSA","Sin Especificar"
"30310",45963,0.529479166666667,"VALLE DE SAN JAVIER",20.1207080233982,-98.8339590497139,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"30907",45967,0.320266203703704,"AMPLIACION SAN ANTONIO",19.9372479600383,-98.7438911401361,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30502",45687,0.636759259259259,"DON ANTONIO",19.8332410577472,-98.9059923239312,"SEGURIDAD","VIOLENCIA DE PAREJA","Sin Especificar"
"30446",45759,0.764328703703704,"SIN COLONIA",20.1195250369124,-98.7678728742049,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON EL PATRIMONIO","Masculino"
"10305",46002,0.875416666666667,"AHUEHUETES",20.1127959176543,-98.4398981342649,"MEDICO","DIFICULTAD RESPIRATORIA / URGENCIA RESPIRATORIA","Femenino"
"30907",45778,0.810949074074074,"LOS HEROES TIZAYUCA",19.9888602574821,-98.9389521848165,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30401",45962,0.67318287037037,"NUEVO",21.1156728237672,-98.6009606607491,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"31112",45711,0.628449074074074,"EL CAPULIN",19.7651540046151,-98.1421907976627,"SEGURIDAD","RIÑA / PELEA CLANDESTINA","Sin Especificar"
"30504",45975,0.968969907407407,"CONSTITUCION",20.174515701295,-98.6968097929431,"SEGURIDAD","OTROS ACTOS RELACIONADOS CON LA FAMILIA","Femenino"
"30907",45935,0.857743055555556,"MILITAR",20.0073432077249,-98.7617628442555,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"10107",45755,0.522604166666667,"DEL LLANO",20.101653292621,-99.2601872357888,"MEDICO","ACCIDENTE MÚLTIPLE CON LESIONADOS","Femenino"
"30307",45753,0.130821759259259,"LA PROVIDENCIA SIGLO XXI",20.0384310726318,-98.8011841888354,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Masculino"
"10103",45957,0.618414351851852,"FRANCISCO I MADERO",20.0741535806015,-98.9455343852536,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Femenino"
"30907",45899,0.984247685185185,"CENTRO APAN",19.61445512557,-98.5296311789164,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"31001",45963,0.533229166666667,"BOXAXNI",20.5614532238422,-99.1591182609391,"SEGURIDAD","ALLANAMIENTO DE MORADA","Masculino"
"30903",45978,0.831886574074074,"LAS DELICIAS",19.6512793885359,-98.4570118629437,"SEGURIDAD","VIOLENCIA CONTRA LA MUJER","Masculino"
"30310",45909,0.475069444444444,"CENTRO PACHUCA DE SOTO",20.197937679213,-98.7801729015615,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Sin Especificar"
"30401",45941,0.422488425925926,"SANTA JULIA",20.1440999378735,-98.818786230462,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Femenino"
"30310",45917,0.803252314814815,"EL PALMAR",19.9228944655345,-98.6529525067196,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Femenino"
"50105",45722,0.0287268518518519,"16 DE ENERO 2DA AMPLIACION (EL TESORO)",20.0612476764321,-99.2890207579696,"ASISTENCIA","RUIDO EXCESIVO","Masculino"
"10303",45965,0.629953703703704,"EL TABLON",19.9544189269702,-99.270692713111,"MEDICO","URGENCIA EN PACIENTE EMBARAZADA","Masculino"
"30310",45710,0.822002314814815,"LA GRANADA",20.2806115245455,-98.6251747813511,"SEGURIDAD","OTRAS FALTAS AL REGLAMENTO DE TRÁNSITO","Masculino"
"10103",45662,0.0012037037037037,"TOTHIE DE ROJO GOMEZ",20.2129434961606,-98.9117675795826,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Sin Especificar"
"30907",46021,0.8871875,"JERICO",21.0913251046025,-98.3417098615446,"SEGURIDAD","PERSONA AGRESIVA","Femenino"
"30420",45940,0.307418981481482,"MORELOS 1A SECCION",20.1622080638233,-98.8945130335644,"SEGURIDAD","ROBO A NEGOCIO SIN VIOLENCIA","Sin Especificar"
"10308",45974,0.516238425925926,"EL MANDHO",20.4604987753294,-99.1427290523993,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Masculino"
"20311",46016,0.763993055555556,"DOXEY",20.0730952375128,-99.4080587105052,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Sin Especificar"
"31001",45924,0.902337962962963,"SIN COLONIA",20.0286949606113,-98.4665330607119,"SEGURIDAD","ALLANAMIENTO DE MORADA","Femenino"
"30404",45825,0.708773148148148,"NOXTONGO SEGUNDA SECCION",19.9844918597045,-99.4342740001585,"SEGURIDAD","DAÑO A PROPIEDAD AJENA","Masculino"
"31114",45818,0.576284722222222,"SANTA MARIA MATILDE",20.049483441063,-98.6057134466067,"SEGURIDAD","OTROS TIPOS DE ALTERACIÓN AL ORDEN PÚBLICO","Femenino"
"10308",45843,0.441597222222222,"SANTA CRUZ",19.9620700575901,-98.6692320356212,"MEDICO","PERSONA INCONSCIENTE / URGENCIA NEUROLÓGICA","Femenino"
"30204",46012,0.91849537037037,"FRACCIONAMIENTO LA REFORMA",20.0457807998809,-98.854831694022,"SEGURIDAD","PORTACIÓN DE ARMAS O CARTUCHOS","Masculino"
"30503",45680,0.947627314814815,"QUINTAS TIZAYUCA",19.6333887005567,-99.0394549053458,"SEGURIDAD","VIOLENCIA FAMILIAR","Femenino"
"31102",45885,0.785266203703704,"SAN ANDRES (SAN ANDRES TULTEPEC)",20.0645956209656,-99.4391016609361,"SEGURIDAD","ALTERACIÓN DEL ORDEN PÚBLICO POR PERSONA DROGADA","Sin Especificar"
"30907",45894,0.497881944444444,"CALABAZAS",20.1197718493343,-98.7132769365273,"SEGURIDAD","PERSONA AGRESIVA","Sin Especificar"
"10103",45740,0.803599537037037,"SANTIAGO CALTENGO (BUENOS AIRES)",20.0149464494581,-98.3885896170611,"MEDICO","ACCIDENTE DE MOTOCICLETA CON LESIONADOS","Masculino"
"50301",45913,0.64681712962963,"SIN COLONIA",19.7149324047915,-98.9175486755523,"ASISTENCIA","APOYO A LA CIUDADANÍA","Femenino"
"50105",45744,0.00704861111111111,"LOS CANTARES",21.1440899727907,-98.2158066736226,"ASISTENCIA","RUIDO EXCESIVO","Sin Especificar"
"20311",45748,0.564791666666667,"HUAJOMULCO",20.0564435413754,-98.5494725847975,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"30907",45833,0.860358796296296,"P.R.I. CHACON",20.0789598643823,-98.6493103845712,"SEGURIDAD","PERSONA AGRESIVA","Masculino"
"20403",45812,0.370451388888889,"LOMA BONITA (LA LOMA)",20.1924982853935,-98.9263654379484,"PROTECCIÓN CIVIL","RESCATE ANIMAL","Masculino"
"30307",45811,0.323645833333333,"VENTA PRIETA",20.1456259652215,-98.6965696916021,"SEGURIDAD","VEHÍCULO SOSPECHOSO","Femenino"
"30904",46016,0.121481481481481,"PRIVADA DE CUESCO",20.1404218889508,-98.6939029639731,"SEGURIDAD","PERSONA SOSPECHOSA","Masculino"
"30407",45728,0.780590277777778,"RINCONADA DEL VENADO I",19.8618917782605,-98.6731081534303,"SEGURIDAD","EXTORSIÓN TELEFÓNICA","Femenino"
"30503",45928,0.0237962962962963,"LOMAS VERDES",21.3369930962333,-98.5338507286553,"SEGURIDAD","VIOLENCIA FAMILIAR","Masculino"
"30401",45828,0.806840277777778,"SAN ANTONIO EL DESMONTE",19.9250445398272,-98.8281755256128,"SEGURIDAD","OTRAS ALARMAS DE EMERGENCIAS ACTIVADAS","Sin Especificar"
"20311",45741,0.433796296296296,"18 DE MARZO",19.8049372187222,-98.5209091275741,"PROTECCIÓN CIVIL","OTROS INCENDIOS","Femenino"
"20208",45968,0.462789351851852,"PRADERAS DE VIRREYES",20.0228917840012,-98.7492140102101,"PROTECCIÓN CIVIL","PLAGAS","Masculino"
"10111",45920,0.733078703703704,"DE TLAMINULPA (EL SALITRE)",19.9950110422052,-99.3262395243045,"MEDICO","ACCIDENTE DE MOTOCICLETA CON FALLECIDO","Masculino"
"50301",45963,0.476342592592593,"JAVIER ROJO GOMEZ 1 RA. SECCION",20.040160310132,-98.3448856556181,"ASISTENCIA","APOYO A LA CIUDADANÍA","Sin Especificar"
"10204",45698,0.0551041666666667,"EL BONDHO",20.3903132863879,-99.1628672447889,"MEDICO","CAÍDA","Femenino"
